sample interval	   MLII	     V1
(0.0027777 sec)	   (mV)	   (mV)
              0	 -0.460	  0.130
              1	 -0.460	  0.130
              2	 -0.460	  0.130
              3	 -0.460	  0.130
              4	 -0.460	  0.130
              5	 -0.460	  0.130
              6	 -0.460	  0.130
              7	 -0.460	  0.130
              8	 -0.455	  0.130
              9	 -0.455	  0.140
             10	 -0.440	  0.140
             11	 -0.435	  0.145
             12	 -0.430	  0.125
             13	 -0.445	  0.120
             14	 -0.440	  0.115
             15	 -0.435	  0.130
             16	 -0.425	  0.140
             17	 -0.415	  0.145
             18	 -0.430	  0.140
             19	 -0.435	  0.125
             20	 -0.470	  0.120
             21	 -0.455	  0.130
             22	 -0.415	  0.135
             23	 -0.425	  0.130
             24	 -0.440	  0.115
             25	 -0.445	  0.110
             26	 -0.435	  0.110
             27	 -0.435	  0.140
             28	 -0.425	  0.150
             29	 -0.420	  0.140
             30	 -0.430	  0.125
             31	 -0.440	  0.125
             32	 -0.460	  0.125
             33	 -0.435	  0.125
             34	 -0.435	  0.145
             35	 -0.415	  0.140
             36	 -0.425	  0.135
             37	 -0.435	  0.120
             38	 -0.435	  0.120
             39	 -0.435	  0.130
             40	 -0.415	  0.140
             41	 -0.410	  0.140
             42	 -0.430	  0.110
             43	 -0.435	  0.110
             44	 -0.450	  0.110
             45	 -0.430	  0.115
             46	 -0.405	  0.120
             47	 -0.410	  0.125
             48	 -0.415	  0.120
             49	 -0.425	  0.105
             50	 -0.440	  0.110
             51	 -0.430	  0.115
             52	 -0.415	  0.130
             53	 -0.415	  0.125
             54	 -0.415	  0.115
             55	 -0.435	  0.100
             56	 -0.435	  0.105
             57	 -0.430	  0.115
             58	 -0.415	  0.135
             59	 -0.405	  0.125
             60	 -0.410	  0.110
             61	 -0.440	  0.110
             62	 -0.440	  0.105
             63	 -0.425	  0.115
             64	 -0.410	  0.125
             65	 -0.410	  0.125
             66	 -0.415	  0.110
             67	 -0.425	  0.085
             68	 -0.435	  0.095
             69	 -0.430	  0.105
             70	 -0.420	  0.125
             71	 -0.400	  0.120
             72	 -0.410	  0.110
             73	 -0.425	  0.090
             74	 -0.430	  0.100
             75	 -0.430	  0.110
             76	 -0.410	  0.125
             77	 -0.405	  0.110
             78	 -0.405	  0.105
             79	 -0.415	  0.100
             80	 -0.430	  0.095
             81	 -0.435	  0.110
             82	 -0.425	  0.135
             83	 -0.395	  0.125
             84	 -0.400	  0.105
             85	 -0.405	  0.100
             86	 -0.415	  0.105
             87	 -0.410	  0.115
             88	 -0.405	  0.120
             89	 -0.395	  0.130
             90	 -0.405	  0.100
             91	 -0.415	  0.100
             92	 -0.415	  0.095
             93	 -0.415	  0.110
             94	 -0.395	  0.125
             95	 -0.395	  0.115
             96	 -0.390	  0.100
             97	 -0.400	  0.095
             98	 -0.405	  0.100
             99	 -0.400	  0.110
            100	 -0.400	  0.130
            101	 -0.385	  0.130
            102	 -0.385	  0.120
            103	 -0.405	  0.115
            104	 -0.400	  0.115
            105	 -0.385	  0.135
            106	 -0.370	  0.150
            107	 -0.345	  0.160
            108	 -0.355	  0.135
            109	 -0.355	  0.130
            110	 -0.355	  0.125
            111	 -0.340	  0.145
            112	 -0.320	  0.145
            113	 -0.295	  0.140
            114	 -0.305	  0.115
            115	 -0.320	  0.085
            116	 -0.320	  0.085
            117	 -0.310	  0.095
            118	 -0.280	  0.095
            119	 -0.275	  0.080
            120	 -0.285	  0.075
