sample interval	   MLII	     V1
(0.0027777 sec)	   (mV)	   (mV)
              0	 -0.430	 -0.540
              1	 -0.430	 -0.540
              2	 -0.430	 -0.540
              3	 -0.430	 -0.540
              4	 -0.430	 -0.540
              5	 -0.430	 -0.540
              6	 -0.430	 -0.540
              7	 -0.430	 -0.540
              8	 -0.450	 -0.550
              9	 -0.460	 -0.535
             10	 -0.465	 -0.525
             11	 -0.460	 -0.530
             12	 -0.460	 -0.505
             13	 -0.445	 -0.510
             14	 -0.445	 -0.510
             15	 -0.455	 -0.505
             16	 -0.470	 -0.515
             17	 -0.470	 -0.520
             18	 -0.465	 -0.540
             19	 -0.475	 -0.530
             20	 -0.480	 -0.535
             21	 -0.480	 -0.520
             22	 -0.470	 -0.525
             23	 -0.465	 -0.520
             24	 -0.470	 -0.515
             25	 -0.460	 -0.515
             26	 -0.445	 -0.510
             27	 -0.455	 -0.510
             28	 -0.465	 -0.515
             29	 -0.460	 -0.520
             30	 -0.470	 -0.545
             31	 -0.465	 -0.540
             32	 -0.475	 -0.535
             33	 -0.480	 -0.530
             34	 -0.460	 -0.535
             35	 -0.450	 -0.515
             36	 -0.445	 -0.515
             37	 -0.440	 -0.510
             38	 -0.435	 -0.515
             39	 -0.430	 -0.525
             40	 -0.440	 -0.535
             41	 -0.445	 -0.540
             42	 -0.450	 -0.545
             43	 -0.440	 -0.550
             44	 -0.445	 -0.550
             45	 -0.465	 -0.540
             46	 -0.445	 -0.535
             47	 -0.435	 -0.540
             48	 -0.430	 -0.515
             49	 -0.430	 -0.515
             50	 -0.425	 -0.525
             51	 -0.425	 -0.525
             52	 -0.425	 -0.535
             53	 -0.420	 -0.550
             54	 -0.440	 -0.545
             55	 -0.450	 -0.560
             56	 -0.440	 -0.550
             57	 -0.440	 -0.555
             58	 -0.435	 -0.550
             59	 -0.420	 -0.545
             60	 -0.415	 -0.540
             61	 -0.415	 -0.535
             62	 -0.410	 -0.535
             63	 -0.400	 -0.550
             64	 -0.405	 -0.550
             65	 -0.415	 -0.565
             66	 -0.415	 -0.560
             67	 -0.425	 -0.565
             68	 -0.425	 -0.565
             69	 -0.425	 -0.570
             70	 -0.410	 -0.565
             71	 -0.410	 -0.550
             72	 -0.400	 -0.550
             73	 -0.390	 -0.545
             74	 -0.390	 -0.555
             75	 -0.395	 -0.560
             76	 -0.395	 -0.570
             77	 -0.395	 -0.575
             78	 -0.405	 -0.585
             79	 -0.410	 -0.585
             80	 -0.405	 -0.595
             81	 -0.405	 -0.580
             82	 -0.400	 -0.575
             83	 -0.395	 -0.580
             84	 -0.385	 -0.570
             85	 -0.370	 -0.565
             86	 -0.365	 -0.575
             87	 -0.355	 -0.575
             88	 -0.365	 -0.595
             89	 -0.355	 -0.595
             90	 -0.355	 -0.615
             91	 -0.360	 -0.605
             92	 -0.360	 -0.615
             93	 -0.360	 -0.615
             94	 -0.345	 -0.605
             95	 -0.330	 -0.595
             96	 -0.325	 -0.590
             97	 -0.310	 -0.590
             98	 -0.310	 -0.600
             99	 -0.300	 -0.590
            100	 -0.315	 -0.610
            101	 -0.320	 -0.605
            102	 -0.325	 -0.630
            103	 -0.330	 -0.610
            104	 -0.340	 -0.610
            105	 -0.355	 -0.610
            106	 -0.350	 -0.595
            107	 -0.355	 -0.585
            108	 -0.355	 -0.575
            109	 -0.355	 -0.565
            110	 -0.355	 -0.580
            111	 -0.360	 -0.560
            112	 -0.370	 -0.565
            113	 -0.390	 -0.575
            114	 -0.390	 -0.590
            115	 -0.405	 -0.565
            116	 -0.415	 -0.565
            117	 -0.420	 -0.560
            118	 -0.420	 -0.545
            119	 -0.425	 -0.545
            120	 -0.415	 -0.540
            121	 -0.420	 -0.535
            122	 -0.420	 -0.535
            123	 -0.410	 -0.535
            124	 -0.415	 -0.535
            125	 -0.425	 -0.545
            126	 -0.435	 -0.545
            127	 -0.440	 -0.555
            128	 -0.440	 -0.550
            129	 -0.440	 -0.545
            130	 -0.445	 -0.550
            131	 -0.435	 -0.530
            132	 -0.445	 -0.525
            133	 -0.435	 -0.520
            134	 -0.420	 -0.515
            135	 -0.435	 -0.520
            136	 -0.445	 -0.530
            137	 -0.445	 -0.530
            138	 -0.450	 -0.545
            139	 -0.460	 -0.550
            140	 -0.455	 -0.545
            141	 -0.460	 -0.535
            142	 -0.450	 -0.530
            143	 -0.455	 -0.525
            144	 -0.445	 -0.510
            145	 -0.440	 -0.515
            146	 -0.440	 -0.505
            147	 -0.435	 -0.510
            148	 -0.445	 -0.520
            149	 -0.455	 -0.535
            150	 -0.460	 -0.535
            151	 -0.460	 -0.535
            152	 -0.470	 -0.535
            153	 -0.475	 -0.535
            154	 -0.475	 -0.530
            155	 -0.470	 -0.525
            156	 -0.460	 -0.510
            157	 -0.450	 -0.515
            158	 -0.465	 -0.515
            159	 -0.445	 -0.525
            160	 -0.450	 -0.525
            161	 -0.450	 -0.535
            162	 -0.465	 -0.545
            163	 -0.465	 -0.545
            164	 -0.470	 -0.530
            165	 -0.475	 -0.530
            166	 -0.460	 -0.530
            167	 -0.455	 -0.520
            168	 -0.435	 -0.515
            169	 -0.425	 -0.510
            170	 -0.405	 -0.500
            171	 -0.400	 -0.505
            172	 -0.400	 -0.510
            173	 -0.410	 -0.520
            174	 -0.415	 -0.520
            175	 -0.410	 -0.520
            176	 -0.415	 -0.520
            177	 -0.410	 -0.520
            178	 -0.395	 -0.515
            179	 -0.385	 -0.510
            180	 -0.365	 -0.520
            181	 -0.345	 -0.520
            182	 -0.355	 -0.540
            183	 -0.370	 -0.560
            184	 -0.385	 -0.570
            185	 -0.410	 -0.585
            186	 -0.435	 -0.580
            187	 -0.430	 -0.575
            188	 -0.435	 -0.570
            189	 -0.450	 -0.555
            190	 -0.430	 -0.560
