sample interval	   MLII	     V1
(0.0027777 sec)	   (mV)	   (mV)
              0	 -0.200	  0.075
              1	 -0.200	  0.075
              2	 -0.200	  0.075
              3	 -0.200	  0.075
              4	 -0.200	  0.075
              5	 -0.200	  0.075
              6	 -0.200	  0.075
              7	 -0.200	  0.075
              8	 -0.185	  0.075
              9	 -0.185	  0.080
             10	 -0.190	  0.075
             11	 -0.195	  0.060
             12	 -0.210	  0.060
             13	 -0.210	  0.060
             14	 -0.195	  0.065
             15	 -0.190	  0.065
             16	 -0.180	  0.075
             17	 -0.180	  0.080
             18	 -0.175	  0.090
             19	 -0.165	  0.085
             20	 -0.170	  0.085
             21	 -0.175	  0.065
             22	 -0.185	  0.060
             23	 -0.195	  0.065
             24	 -0.195	  0.065
             25	 -0.225	  0.055
             26	 -0.225	  0.060
             27	 -0.225	  0.075
             28	 -0.210	  0.075
             29	 -0.215	  0.085
             30	 -0.195	  0.085
             31	 -0.205	  0.085
             32	 -0.210	  0.080
             33	 -0.215	  0.070
             34	 -0.225	  0.065
             35	 -0.230	  0.065
             36	 -0.240	  0.060
             37	 -0.245	  0.060
             38	 -0.260	  0.055
             39	 -0.250	  0.065
             40	 -0.240	  0.065
             41	 -0.235	  0.085
             42	 -0.245	  0.090
             43	 -0.245	  0.080
             44	 -0.245	  0.080
             45	 -0.260	  0.070
             46	 -0.255	  0.060
             47	 -0.260	  0.060
             48	 -0.265	  0.060
             49	 -0.260	  0.065
             50	 -0.275	  0.065
             51	 -0.265	  0.060
             52	 -0.265	  0.070
             53	 -0.270	  0.080
             54	 -0.275	  0.095
             55	 -0.265	  0.080
             56	 -0.270	  0.085
             57	 -0.275	  0.070
             58	 -0.275	  0.060
             59	 -0.285	  0.060
             60	 -0.280	  0.055
             61	 -0.285	  0.055
             62	 -0.275	  0.065
             63	 -0.275	  0.075
             64	 -0.270	  0.075
             65	 -0.265	  0.095
             66	 -0.265	  0.085
             67	 -0.265	  0.080
             68	 -0.270	  0.065
             69	 -0.290	  0.075
             70	 -0.275	  0.080
             71	 -0.280	  0.070
             72	 -0.295	  0.065
             73	 -0.285	  0.065
             74	 -0.295	  0.070
             75	 -0.295	  0.075
             76	 -0.285	  0.085
             77	 -0.290	  0.085
             78	 -0.280	  0.085
             79	 -0.270	  0.085
             80	 -0.285	  0.075
             81	 -0.275	  0.075
             82	 -0.280	  0.060
             83	 -0.285	  0.055
             84	 -0.290	  0.050
             85	 -0.295	  0.045
             86	 -0.295	  0.055
             87	 -0.300	  0.065
             88	 -0.290	  0.085
             89	 -0.290	  0.075
             90	 -0.290	  0.080
             91	 -0.275	  0.085
             92	 -0.280	  0.085
             93	 -0.280	  0.070
             94	 -0.285	  0.065
             95	 -0.300	  0.070
             96	 -0.300	  0.060
             97	 -0.305	  0.075
             98	 -0.295	  0.070
             99	 -0.295	  0.080
            100	 -0.290	  0.085
            101	 -0.280	  0.090
            102	 -0.285	  0.085
            103	 -0.280	  0.100
            104	 -0.265	  0.105
            105	 -0.285	  0.110
            106	 -0.285	  0.105
            107	 -0.275	  0.105
            108	 -0.275	  0.125
            109	 -0.270	  0.140
            110	 -0.260	  0.155
            111	 -0.260	  0.160
            112	 -0.230	  0.160
            113	 -0.210	  0.170
            114	 -0.205	  0.155
            115	 -0.200	  0.140
            116	 -0.190	  0.135
            117	 -0.180	  0.120
            118	 -0.185	  0.105
            119	 -0.160	  0.095
            120	 -0.145	  0.085
            121	 -0.135	  0.075
            122	 -0.105	  0.080
            123	 -0.095	  0.090
            124	 -0.100	  0.080
            125	 -0.100	  0.080
            126	 -0.110	  0.075
            127	 -0.125	  0.080
            128	 -0.125	  0.060
            129	 -0.140	  0.050
            130	 -0.155	  0.045
            131	 -0.170	  0.045
            132	 -0.180	  0.050
            133	 -0.200	  0.050
            134	 -0.205	  0.055
            135	 -0.215	  0.060
            136	 -0.235	  0.060
            137	 -0.250	  0.065
            138	 -0.255	  0.070
            139	 -0.275	  0.060
            140	 -0.290	  0.055
            141	 -0.285	  0.050
            142	 -0.300	  0.045
            143	 -0.305	  0.030
            144	 -0.310	  0.030
            145	 -0.315	  0.035
            146	 -0.315	  0.030
            147	 -0.320	  0.050
            148	 -0.310	  0.055
            149	 -0.300	  0.065
            150	 -0.300	  0.065
            151	 -0.300	  0.060
            152	 -0.295	  0.060
            153	 -0.295	  0.045
            154	 -0.295	  0.045
            155	 -0.300	  0.040
            156	 -0.310	  0.050
            157	 -0.320	  0.035
            158	 -0.315	  0.050
            159	 -0.310	  0.065
            160	 -0.305	  0.060
            161	 -0.285	  0.065
            162	 -0.290	  0.085
            163	 -0.285	  0.075
            164	 -0.290	  0.095
            165	 -0.300	  0.110
            166	 -0.315	  0.140
            167	 -0.340	  0.175
            168	 -0.375	  0.195
            169	 -0.430	  0.200
            170	 -0.500	  0.195
            171	 -0.550	  0.175
            172	 -0.545	  0.140
            173	 -0.480	  0.090
            174	 -0.285	  0.030
            175	 -0.005	 -0.020
            176	  0.365	 -0.055
            177	  0.760	 -0.085
            178	  1.120	 -0.105
            179	  1.395	 -0.125
            180	  1.520	 -0.115
            181	  1.430	 -0.105
            182	  1.140	 -0.105
            183	  0.675	 -0.070
            184	  0.175	 -0.010
            185	 -0.195	  0.110
            186	 -0.420	  0.265
            187	 -0.500	  0.435
            188	 -0.485	  0.590
            189	 -0.470	  0.720
            190	 -0.480	  0.805
            191	 -0.565	  0.860
            192	 -0.665	  0.895
            193	 -0.780	  0.930
            194	 -0.915	  0.960
            195	 -1.010	  1.000
            196	 -1.060	  1.005
            197	 -1.090	  0.990
            198	 -1.075	  0.930
            199	 -1.035	  0.870
            200	 -0.995	  0.795
            201	 -0.910	  0.695
            202	 -0.830	  0.600
            203	 -0.750	  0.510
            204	 -0.670	  0.405
            205	 -0.575	  0.310
            206	 -0.505	  0.245
            207	 -0.440	  0.195
            208	 -0.380	  0.175
            209	 -0.350	  0.150
            210	 -0.325	  0.140
            211	 -0.325	  0.130
            212	 -0.310	  0.125
            213	 -0.320	  0.105
            214	 -0.300	  0.105
            215	 -0.305	  0.090
            216	 -0.295	  0.070
            217	 -0.305	  0.070
            218	 -0.300	  0.065
            219	 -0.290	  0.060
            220	 -0.270	  0.070
            221	 -0.250	  0.070
            222	 -0.240	  0.060
            223	 -0.245	  0.065
            224	 -0.250	  0.065
            225	 -0.245	  0.050
            226	 -0.250	  0.040
            227	 -0.245	  0.035
            228	 -0.255	  0.040
            229	 -0.255	  0.025
            230	 -0.255	  0.045
            231	 -0.225	  0.045
            232	 -0.230	  0.050
            233	 -0.220	  0.065
            234	 -0.205	  0.050
            235	 -0.210	  0.050
            236	 -0.210	  0.050
            237	 -0.210	  0.035
            238	 -0.205	  0.030
            239	 -0.215	  0.020
            240	 -0.215	  0.035
            241	 -0.210	  0.015
            242	 -0.205	  0.025
            243	 -0.200	  0.040
            244	 -0.190	  0.030
            245	 -0.180	  0.035
            246	 -0.175	  0.050
            247	 -0.170	  0.035
            248	 -0.175	  0.035
            249	 -0.170	  0.025
            250	 -0.175	  0.030
            251	 -0.175	  0.020
            252	 -0.155	  0.010
            253	 -0.160	  0.010
            254	 -0.155	  0.000
            255	 -0.145	  0.005
            256	 -0.130	  0.010
            257	 -0.115	  0.020
            258	 -0.105	  0.020
            259	 -0.095	  0.015
            260	 -0.080	  0.010
            261	 -0.085	 -0.010
            262	 -0.075	 -0.015
            263	 -0.075	 -0.010
            264	 -0.080	 -0.025
            265	 -0.070	 -0.025
            266	 -0.060	 -0.025
            267	 -0.045	 -0.015
            268	 -0.050	 -0.010
            269	 -0.010	 -0.010
            270	 -0.010	  0.000
            271	  0.005	 -0.010
            272	  0.010	 -0.010
            273	  0.010	 -0.020
            274	  0.015	 -0.030
            275	  0.030	 -0.050
            276	  0.040	 -0.055
            277	  0.040	 -0.060
            278	  0.060	 -0.055
            279	  0.075	 -0.045
            280	  0.095	 -0.050
            281	  0.110	 -0.050
            282	  0.125	 -0.050
            283	  0.150	 -0.070
            284	  0.155	 -0.060
            285	  0.180	 -0.075
            286	  0.170	 -0.070
            287	  0.185	 -0.090
            288	  0.190	 -0.085
            289	  0.210	 -0.100
            290	  0.210	 -0.095
            291	  0.220	 -0.090
            292	  0.235	 -0.085
            293	  0.250	 -0.085
            294	  0.270	 -0.090
            295	  0.280	 -0.080
            296	  0.285	 -0.080
            297	  0.280	 -0.090
            298	  0.295	 -0.095
            299	  0.280	 -0.115
            300	  0.295	 -0.115
            301	  0.290	 -0.110
            302	  0.300	 -0.095
            303	  0.305	 -0.085
            304	  0.320	 -0.065
            305	  0.325	 -0.065
            306	  0.325	 -0.065
            307	  0.325	 -0.060
            308	  0.315	 -0.075
            309	  0.320	 -0.070
            310	  0.305	 -0.080
            311	  0.290	 -0.070
            312	  0.280	 -0.070
            313	  0.255	 -0.055
            314	  0.240	 -0.035
            315	  0.235	 -0.015
            316	  0.210	 -0.005
            317	  0.190	  0.010
            318	  0.185	  0.020
            319	  0.165	  0.020
            320	  0.130	  0.035
            321	  0.115	  0.045
            322	  0.095	  0.055
            323	  0.070	  0.045
            324	  0.045	  0.045
            325	  0.020	  0.065
            326	  0.005	  0.075
            327	 -0.020	  0.095
            328	 -0.025	  0.090
            329	 -0.030	  0.105
            330	 -0.040	  0.120
            331	 -0.055	  0.115
            332	 -0.065	  0.125
            333	 -0.075	  0.115
            334	 -0.095	  0.120
            335	 -0.125	  0.115
            336	 -0.130	  0.120
            337	 -0.145	  0.115
            338	 -0.140	  0.130
            339	 -0.150	  0.140
            340	 -0.150	  0.145
            341	 -0.145	  0.145
