sample interval	   MLII	     V1
(0.0027777 sec)	   (mV)	   (mV)
              0	 -0.835	 -0.515
              1	 -0.835	 -0.515
              2	 -0.835	 -0.515
              3	 -0.835	 -0.515
              4	 -0.835	 -0.515
              5	 -0.835	 -0.515
              6	 -0.835	 -0.515
              7	 -0.815	 -0.515
              8	 -0.815	 -0.485
              9	 -0.830	 -0.500
             10	 -0.840	 -0.515
             11	 -0.850	 -0.550
             12	 -0.875	 -0.590
             13	 -0.885	 -0.635
             14	 -0.920	 -0.650
             15	 -0.970	 -0.665
             16	 -1.010	 -0.640
             17	 -1.040	 -0.625
             18	 -1.065	 -0.615
             19	 -1.095	 -0.615
             20	 -1.085	 -0.615
             21	 -1.065	 -0.650
             22	 -1.070	 -0.675
             23	 -1.060	 -0.680
             24	 -1.050	 -0.690
             25	 -1.060	 -0.705
             26	 -1.060	 -0.685
             27	 -1.065	 -0.685
             28	 -1.065	 -0.675
             29	 -1.065	 -0.640
             30	 -1.080	 -0.640
             31	 -1.080	 -0.645
             32	 -1.115	 -0.630
             33	 -1.115	 -0.630
             34	 -1.095	 -0.640
             35	 -1.070	 -0.640
             36	 -1.055	 -0.665
             37	 -1.055	 -0.675
             38	 -1.075	 -0.690
             39	 -1.100	 -0.680
             40	 -1.100	 -0.690
             41	 -1.115	 -0.680
             42	 -1.110	 -0.685
             43	 -1.110	 -0.695
             44	 -1.105	 -0.700
             45	 -1.105	 -0.705
             46	 -1.110	 -0.695
             47	 -1.100	 -0.680
             48	 -1.105	 -0.685
             49	 -1.090	 -0.650
             50	 -1.090	 -0.655
             51	 -1.080	 -0.660
             52	 -1.065	 -0.700
             53	 -1.080	 -0.720
             54	 -1.050	 -0.765
             55	 -1.035	 -0.845
             56	 -0.995	 -0.930
             57	 -0.900	 -1.035
             58	 -0.755	 -1.175
             59	 -0.570	 -1.330
             60	 -0.395	 -1.485
             61	 -0.275	 -1.610
             62	 -0.235	 -1.670
             63	 -0.240	 -1.610
             64	 -0.230	 -1.500
             65	 -0.200	 -1.325
             66	 -0.130	 -1.175
             67	 -0.015	 -1.040
             68	  0.110	 -0.910
             69	  0.225	 -0.755
             70	  0.245	 -0.510
             71	  0.155	 -0.195
             72	 -0.140	  0.110
             73	 -0.575	  0.340
             74	 -1.080	  0.405
             75	 -1.500	  0.300
             76	 -1.790	  0.070
             77	 -1.920	 -0.210
             78	 -1.980	 -0.445
             79	 -2.010	 -0.610
             80	 -2.050	 -0.695
             81	 -2.120	 -0.740
             82	 -2.170	 -0.775
             83	 -2.170	 -0.800
             84	 -2.140	 -0.855
             85	 -2.075	 -0.925
             86	 -2.060	 -0.985
             87	 -2.045	 -1.005
             88	 -2.025	 -1.010
             89	 -1.985	 -0.970
             90	 -1.950	 -0.950
             91	 -1.900	 -0.965
             92	 -1.800	 -0.950
             93	 -1.685	 -0.960
             94	 -1.570	 -0.930
             95	 -1.445	 -0.920
             96	 -1.335	 -0.875
             97	 -1.230	 -0.840
             98	 -1.175	 -0.760
             99	 -1.140	 -0.700
            100	 -1.150	 -0.645
            101	 -1.170	 -0.600
            102	 -1.170	 -0.565
            103	 -1.140	 -0.565
            104	 -1.095	 -0.585
            105	 -1.060	 -0.605
            106	 -1.100	 -0.620
            107	 -1.180	 -0.610
            108	 -1.230	 -0.595
            109	 -1.210	 -0.585
            110	 -1.095	 -0.600
            111	 -0.985	 -0.635
            112	 -0.960	 -0.670
            113	 -0.995	 -0.710
            114	 -1.035	 -0.705
            115	 -1.070	 -0.720
            116	 -1.080	 -0.705
            117	 -1.040	 -0.720
            118	 -1.015	 -0.755
            119	 -0.995	 -0.775
            120	 -1.010	 -0.785
            121	 -1.045	 -0.800
            122	 -1.085	 -0.785
            123	 -1.115	 -0.770
            124	 -1.105	 -0.775
            125	 -1.105	 -0.785
            126	 -1.125	 -0.830
            127	 -1.140	 -0.885
            128	 -1.175	 -0.935
            129	 -1.185	 -0.970
            130	 -1.175	 -0.995
            131	 -1.185	 -0.990
            132	 -1.205	 -0.990
            133	 -1.200	 -0.975
            134	 -1.205	 -0.965
            135	 -1.200	 -0.960
            136	 -1.165	 -0.960
            137	 -1.130	 -0.970
            138	 -1.135	 -0.985
            139	 -1.150	 -1.000
            140	 -1.210	 -1.050
            141	 -1.225	 -1.040
            142	 -1.205	 -1.060
            143	 -1.215	 -1.055
            144	 -1.230	 -1.045
            145	 -1.265	 -1.065
            146	 -1.260	 -1.055
            147	 -1.210	 -1.050
            148	 -1.150	 -1.055
            149	 -1.150	 -1.080
            150	 -1.175	 -1.125
            151	 -1.205	 -1.145
            152	 -1.250	 -1.165
            153	 -1.320	 -1.160
            154	 -1.395	 -1.150
            155	 -1.470	 -1.140
            156	 -1.495	 -1.150
            157	 -1.485	 -1.160
            158	 -1.430	 -1.120
            159	 -1.375	 -1.095
            160	 -1.335	 -1.075
            161	 -1.275	 -1.030
            162	 -1.210	 -0.985
            163	 -1.155	 -0.975
            164	 -1.160	 -0.965
            165	 -1.215	 -0.960
            166	 -1.270	 -0.975
            167	 -1.300	 -0.975
            168	 -1.290	 -0.980
            169	 -1.260	 -0.980
            170	 -1.215	 -0.975
            171	 -1.170	 -0.965
            172	 -1.135	 -0.955
            173	 -1.090	 -0.935
            174	 -1.065	 -0.930
            175	 -1.040	 -0.925
            176	 -1.035	 -0.930
            177	 -1.025	 -0.925
            178	 -1.055	 -0.900
            179	 -1.070	 -0.885
            180	 -1.070	 -0.860
            181	 -1.040	 -0.845
            182	 -0.990	 -0.825
            183	 -0.960	 -0.810
            184	 -0.920	 -0.820
            185	 -0.885	 -0.830
            186	 -0.875	 -0.830
            187	 -0.890	 -0.830
            188	 -0.890	 -0.830
            189	 -0.915	 -0.820
            190	 -0.965	 -0.790
            191	 -1.005	 -0.765
            192	 -1.035	 -0.725
            193	 -1.040	 -0.720
            194	 -0.975	 -0.700
            195	 -0.905	 -0.690
            196	 -0.885	 -0.690
            197	 -0.850	 -0.700
            198	 -0.855	 -0.700
            199	 -0.905	 -0.705
            200	 -0.920	 -0.705
            201	 -0.955	 -0.695
            202	 -0.980	 -0.680
            203	 -0.955	 -0.670
            204	 -0.940	 -0.670
            205	 -0.935	 -0.660
            206	 -0.950	 -0.655
            207	 -0.960	 -0.635
            208	 -0.920	 -0.635
            209	 -0.915	 -0.625
            210	 -0.900	 -0.665
            211	 -0.930	 -0.675
            212	 -0.945	 -0.675
            213	 -0.945	 -0.660
            214	 -0.925	 -0.665
            215	 -0.915	 -0.650
            216	 -0.970	 -0.665
            217	 -1.035	 -0.695
            218	 -1.060	 -0.685
            219	 -1.050	 -0.680
            220	 -1.005	 -0.695
            221	 -0.940	 -0.700
            222	 -0.925	 -0.685
            223	 -0.920	 -0.680
            224	 -0.925	 -0.670
            225	 -0.930	 -0.670
            226	 -0.925	 -0.660
            227	 -0.930	 -0.670
            228	 -0.935	 -0.675
            229	 -0.925	 -0.685
            230	 -0.940	 -0.675
            231	 -0.985	 -0.640
            232	 -1.040	 -0.615
            233	 -1.075	 -0.615
            234	 -1.040	 -0.610
            235	 -0.975	 -0.645
            236	 -0.935	 -0.680
            237	 -0.905	 -0.745
            238	 -0.900	 -0.750
            239	 -0.960	 -0.765
            240	 -1.020	 -0.745
            241	 -1.070	 -0.710
            242	 -1.060	 -0.680
            243	 -1.020	 -0.675
            244	 -0.955	 -0.660
            245	 -0.890	 -0.690
            246	 -0.850	 -0.710
            247	 -0.870	 -0.730
            248	 -0.915	 -0.730
            249	 -0.975	 -0.730
            250	 -1.040	 -0.705
            251	 -1.045	 -0.685
            252	 -1.025	 -0.680
            253	 -0.975	 -0.670
            254	 -0.935	 -0.705
            255	 -0.905	 -0.720
            256	 -0.925	 -0.720
            257	 -0.940	 -0.730
            258	 -0.950	 -0.705
            259	 -0.955	 -0.705
            260	 -0.980	 -0.690
            261	 -0.975	 -0.695
            262	 -0.975	 -0.720
            263	 -0.985	 -0.740
            264	 -0.990	 -0.740
            265	 -0.965	 -0.755
            266	 -0.950	 -0.760
            267	 -0.930	 -0.730
            268	 -0.890	 -0.720
            269	 -0.865	 -0.705
            270	 -0.880	 -0.730
            271	 -0.875	 -0.750
            272	 -0.925	 -0.745
            273	 -0.960	 -0.735
            274	 -0.970	 -0.725
            275	 -0.980	 -0.730
            276	 -0.940	 -0.735
            277	 -0.900	 -0.745
            278	 -0.910	 -0.745
            279	 -0.920	 -0.750
            280	 -0.945	 -0.745
            281	 -0.915	 -0.735
            282	 -0.860	 -0.735
            283	 -0.820	 -0.735
            284	 -0.835	 -0.735
            285	 -0.870	 -0.755
            286	 -0.875	 -0.760
            287	 -0.855	 -0.750
            288	 -0.820	 -0.750
            289	 -0.760	 -0.785
            290	 -0.730	 -0.825
            291	 -0.700	 -0.865
            292	 -0.690	 -0.865
            293	 -0.700	 -0.865
            294	 -0.745	 -0.800
            295	 -0.780	 -0.740
            296	 -0.830	 -0.695
            297	 -0.830	 -0.690
            298	 -0.835	 -0.685
            299	 -0.820	 -0.715
            300	 -0.815	 -0.770
            301	 -0.840	 -0.810
            302	 -0.850	 -0.820
            303	 -0.875	 -0.760
            304	 -0.800	 -0.695
            305	 -0.725	 -0.625
            306	 -0.675	 -0.590
            307	 -0.650	 -0.590
            308	 -0.670	 -0.605
            309	 -0.740	 -0.605
            310	 -0.815	 -0.630
            311	 -0.900	 -0.645
            312	 -0.930	 -0.680
            313	 -0.910	 -0.710
            314	 -0.880	 -0.745
            315	 -0.840	 -0.775
            316	 -0.855	 -0.805
            317	 -0.870	 -0.815
            318	 -0.900	 -0.775
            319	 -0.950	 -0.765
            320	 -1.010	 -0.750
            321	 -1.050	 -0.750
            322	 -1.075	 -0.765
            323	 -1.085	 -0.785
            324	 -1.095	 -0.800
            325	 -1.070	 -0.795
            326	 -1.045	 -0.775
            327	 -1.000	 -0.765
            328	 -0.950	 -0.745
            329	 -0.930	 -0.750
            330	 -0.930	 -0.765
            331	 -0.955	 -0.765
            332	 -0.980	 -0.765
            333	 -1.010	 -0.755
            334	 -1.020	 -0.745
            335	 -0.995	 -0.735
            336	 -1.010	 -0.725
            337	 -1.000	 -0.720
            338	 -1.005	 -0.710
