sample interval	   MLII	     V1
(0.0027777 sec)	   (mV)	   (mV)
              0	 -0.500	  0.050
              1	 -0.500	  0.050
              2	 -0.500	  0.050
              3	 -0.500	  0.050
              4	 -0.500	  0.050
              5	 -0.500	  0.050
              6	 -0.500	  0.050
              7	 -0.500	  0.050
              8	 -0.460	  0.050
              9	 -0.400	  0.040
             10	 -0.340	  0.020
             11	 -0.290	 -0.005
             12	 -0.275	 -0.050
             13	 -0.280	 -0.095
             14	 -0.280	 -0.100
             15	 -0.285	 -0.100
             16	 -0.265	 -0.080
             17	 -0.240	 -0.085
             18	 -0.215	 -0.105
             19	 -0.210	 -0.145
             20	 -0.205	 -0.185
             21	 -0.195	 -0.175
             22	 -0.185	 -0.155
             23	 -0.175	 -0.150
             24	 -0.170	 -0.155
             25	 -0.185	 -0.180
             26	 -0.185	 -0.175
             27	 -0.170	 -0.190
             28	 -0.145	 -0.200
             29	 -0.120	 -0.210
             30	 -0.095	 -0.230
             31	 -0.100	 -0.260
             32	 -0.125	 -0.280
             33	 -0.115	 -0.290
             34	 -0.110	 -0.270
             35	 -0.070	 -0.260
             36	 -0.055	 -0.295
             37	 -0.050	 -0.320
             38	 -0.060	 -0.380
             39	 -0.050	 -0.400
             40	 -0.020	 -0.415
             41	  0.000	 -0.415
             42	  0.015	 -0.440
             43	  0.025	 -0.470
             44	  0.025	 -0.485
             45	  0.050	 -0.505
             46	  0.090	 -0.515
             47	  0.110	 -0.525
             48	  0.140	 -0.560
             49	  0.145	 -0.575
             50	  0.150	 -0.590
             51	  0.140	 -0.605
             52	  0.140	 -0.600
             53	  0.180	 -0.570
             54	  0.210	 -0.595
             55	  0.225	 -0.615
             56	  0.235	 -0.610
             57	  0.245	 -0.605
             58	  0.250	 -0.570
             59	  0.275	 -0.545
             60	  0.275	 -0.520
             61	  0.260	 -0.530
             62	  0.230	 -0.485
             63	  0.230	 -0.460
             64	  0.205	 -0.420
             65	  0.220	 -0.385
             66	  0.215	 -0.360
             67	  0.175	 -0.340
             68	  0.140	 -0.320
             69	  0.110	 -0.275
             70	  0.090	 -0.240
             71	  0.080	 -0.185
             72	  0.060	 -0.160
             73	  0.035	 -0.155
             74	  0.000	 -0.135
             75	 -0.030	 -0.105
             76	 -0.040	 -0.085
             77	 -0.060	 -0.035
             78	 -0.080	 -0.020
             79	 -0.115	 -0.010
             80	 -0.150	  0.010
             81	 -0.180	  0.020
             82	 -0.190	  0.060
             83	 -0.190	  0.085
             84	 -0.190	  0.080
             85	 -0.220	  0.065
             86	 -0.240	  0.050
             87	 -0.265	  0.050
             88	 -0.280	  0.095
             89	 -0.265	  0.130
             90	 -0.265	  0.115
             91	 -0.270	  0.095
             92	 -0.290	  0.085
             93	 -0.300	  0.085
             94	 -0.310	  0.090
             95	 -0.295	  0.100
             96	 -0.295	  0.105
             97	 -0.305	  0.110
             98	 -0.315	  0.105
             99	 -0.325	  0.120
            100	 -0.305	  0.135
            101	 -0.280	  0.125
            102	 -0.280	  0.105
            103	 -0.280	  0.095
            104	 -0.300	  0.080
            105	 -0.305	  0.090
            106	 -0.310	  0.110
            107	 -0.290	  0.135
            108	 -0.275	  0.135
            109	 -0.280	  0.115
            110	 -0.285	  0.100
            111	 -0.265	  0.090
            112	 -0.260	  0.110
            113	 -0.235	  0.110
            114	 -0.245	  0.095
            115	 -0.260	  0.090
            116	 -0.270	  0.090
            117	 -0.290	  0.115
            118	 -0.270	  0.115
            119	 -0.235	  0.115
            120	 -0.215	  0.095
            121	 -0.220	  0.080
            122	 -0.240	  0.070
            123	 -0.250	  0.085
            124	 -0.250	  0.095
            125	 -0.245	  0.120
            126	 -0.230	  0.120
            127	 -0.230	  0.095
            128	 -0.230	  0.085
            129	 -0.235	  0.080
            130	 -0.220	  0.090
            131	 -0.215	  0.090
            132	 -0.215	  0.080
            133	 -0.225	  0.080
            134	 -0.245	  0.075
            135	 -0.250	  0.080
            136	 -0.240	  0.095
            137	 -0.220	  0.105
            138	 -0.215	  0.090
            139	 -0.225	  0.070
            140	 -0.240	  0.055
            141	 -0.255	  0.070
            142	 -0.235	  0.090
            143	 -0.230	  0.115
            144	 -0.225	  0.105
            145	 -0.240	  0.095
            146	 -0.240	  0.080
            147	 -0.245	  0.070
            148	 -0.230	  0.075
            149	 -0.225	  0.090
            150	 -0.215	  0.105
            151	 -0.225	  0.120
            152	 -0.245	  0.110
            153	 -0.225	  0.130
            154	 -0.190	  0.135
            155	 -0.150	  0.165
            156	 -0.125	  0.150
            157	 -0.110	  0.110
            158	 -0.120	  0.100
            159	 -0.110	  0.075
            160	 -0.085	  0.105
            161	 -0.065	  0.095
            162	 -0.030	  0.090
            163	 -0.005	  0.050
            164	  0.010	  0.035
            165	  0.010	  0.030
            166	  0.025	  0.050
            167	  0.040	  0.070
            168	  0.035	  0.080
            169	  0.025	  0.075
            170	  0.020	  0.065
            171	  0.015	  0.065
            172	  0.020	  0.070
            173	  0.010	  0.075
            174	 -0.025	  0.060
            175	 -0.075	  0.035
            176	 -0.130	  0.040
            177	 -0.165	  0.045
            178	 -0.180	  0.075
            179	 -0.175	  0.080
            180	 -0.190	  0.070
            181	 -0.210	  0.055
            182	 -0.225	  0.025
            183	 -0.240	  0.015
            184	 -0.230	  0.040
            185	 -0.230	  0.065
            186	 -0.250	  0.070
            187	 -0.265	  0.075
            188	 -0.280	  0.060
            189	 -0.275	  0.055
            190	 -0.270	  0.060
            191	 -0.260	  0.060
            192	 -0.245	  0.065
            193	 -0.270	  0.040
            194	 -0.285	  0.040
            195	 -0.290	  0.055
            196	 -0.290	  0.095
            197	 -0.270	  0.105
            198	 -0.250	  0.085
            199	 -0.250	  0.065
            200	 -0.255	  0.045
            201	 -0.255	  0.055
            202	 -0.245	  0.090
            203	 -0.220	  0.130
            204	 -0.205	  0.145
            205	 -0.185	  0.090
            206	 -0.165	  0.015
            207	 -0.095	 -0.010
            208	  0.015	 -0.030
            209	  0.205	 -0.040
            210	  0.425	 -0.030
            211	  0.655	  0.025
            212	  0.915	  0.170
            213	  1.135	  0.420
            214	  1.295	  0.640
            215	  1.315	  0.805
            216	  1.130	  0.895
            217	  0.740	  0.890
            218	  0.275	  0.845
            219	 -0.165	  0.835
            220	 -0.470	  0.850
            221	 -0.605	  0.930
            222	 -0.610	  1.010
            223	 -0.590	  1.080
            224	 -0.575	  1.135
            225	 -0.600	  1.195
            226	 -0.615	  1.245
            227	 -0.645	  1.290
            228	 -0.690	  1.320
            229	 -0.725	  1.380
            230	 -0.755	  1.435
            231	 -0.755	  1.505
            232	 -0.730	  1.550
            233	 -0.715	  1.555
            234	 -0.705	  1.505
            235	 -0.725	  1.385
            236	 -0.750	  1.230
            237	 -0.745	  1.060
            238	 -0.715	  0.905
            239	 -0.650	  0.735
            240	 -0.600	  0.570
            241	 -0.550	  0.405
            242	 -0.505	  0.255
            243	 -0.450	  0.165
            244	 -0.365	  0.110
            245	 -0.280	  0.075
            246	 -0.235	  0.030
            247	 -0.195	 -0.010
            248	 -0.185	 -0.025
            249	 -0.170	 -0.030
            250	 -0.155	 -0.040
            251	 -0.140	 -0.030
            252	 -0.125	 -0.060
            253	 -0.105	 -0.090
            254	 -0.105	 -0.130
            255	 -0.095	 -0.135
            256	 -0.085	 -0.135
            257	 -0.070	 -0.125
            258	 -0.065	 -0.125
            259	 -0.075	 -0.135
            260	 -0.070	 -0.170
            261	 -0.070	 -0.175
            262	 -0.040	 -0.190
            263	 -0.020	 -0.185
            264	 -0.025	 -0.210
            265	 -0.025	 -0.235
            266	 -0.045	 -0.250
            267	 -0.035	 -0.255
            268	 -0.010	 -0.225
            269	  0.015	 -0.230
            270	  0.030	 -0.245
            271	  0.020	 -0.280
            272	  0.030	 -0.310
            273	  0.030	 -0.310
            274	  0.050	 -0.295
            275	  0.065	 -0.305
            276	  0.070	 -0.315
            277	  0.075	 -0.340
            278	  0.085	 -0.390
            279	  0.090	 -0.415
            280	  0.130	 -0.420
            281	  0.160	 -0.450
            282	  0.185	 -0.470
            283	  0.190	 -0.510
            284	  0.185	 -0.525
            285	  0.185	 -0.530
            286	  0.220	 -0.525
            287	  0.250	 -0.535
            288	  0.280	 -0.570
            289	  0.270	 -0.590
            290	  0.285	 -0.620
            291	  0.295	 -0.620
            292	  0.320	 -0.610
            293	  0.355	 -0.580
            294	  0.365	 -0.585
            295	  0.370	 -0.580
            296	  0.360	 -0.580
            297	  0.365	 -0.565
            298	  0.395	 -0.520
            299	  0.395	 -0.500
            300	  0.395	 -0.500
            301	  0.355	 -0.475
            302	  0.325	 -0.450
            303	  0.305	 -0.395
            304	  0.290	 -0.345
            305	  0.285	 -0.310
            306	  0.270	 -0.285
            307	  0.230	 -0.265
            308	  0.185	 -0.245
            309	  0.155	 -0.210
            310	  0.120	 -0.150
            311	  0.100	 -0.085
            312	  0.080	 -0.070
